,LatitudeDegrees,LongitudeDegrees
3735,37.5384859,-121.9251798
3736,37.5374981,-121.9277709
3737,37.5375345,-121.927698
3738,37.5375067,-121.9276759
3739,37.5375309,-121.9276273
3740,37.5375485,-121.9276413
3741,37.5375533,-121.9276317
3742,37.5376645,-121.9277201
3743,37.5376366,-121.9277761
3744,37.5376435,-121.9277816
3745,37.5376102,-121.9278485
3746,37.537594,-121.9278356
3747,37.5375899,-121.9278438
3748,37.5364701,-121.9300319
3749,37.5365126,-121.9299475
3750,37.5365087,-121.9299443
3751,37.5365423,-121.9298775
3752,37.5366585,-121.9299704
3753,37.5366341,-121.9300189
3754,37.5366138,-121.9300026
3755,37.5366066,-121.9300171
3756,37.5366505,-121.9300522
3757,37.536606,-121.9301406
3758,37.5363015,-121.9294771
3759,37.5361973,-121.9295161
3760,37.5362141,-121.9295875
3761,37.536139,-121.9296156
3762,37.3995938,-121.9697099
3763,37.4036001,-121.9586592
3764,37.4049023,-121.953279
3765,37.4096727,-121.9403664
3766,37.4204041,-121.9112771
3767,37.4220004,-121.9069492
3768,37.4478349,-121.8966783
3769,37.5066605,-121.9237884
3770,37.5099553,-121.9253358
3771,37.5041181,-121.9074125
3772,37.5396943,-121.9268271
3773,37.5397207,-121.9269349
3774,37.5397258,-121.9270301
3775,37.5396893,-121.9271648
3776,37.5396,-121.9273853
3777,37.5395271,-121.9274899
3778,37.5395019,-121.9275454
3779,37.539473,-121.9276438
3780,37.5394441,-121.9277119
3781,37.5393397,-121.9279165
3782,37.5392794,-121.9280259
3783,37.5392127,-121.9282273
3784,37.5391637,-121.9283257
3785,37.539131,-121.9283764
3786,37.539092,-121.9285477
3787,37.5390832,-121.9286206
3788,37.539082,-121.9287047
3789,37.5390996,-121.9287633
3790,37.5392178,-121.9289663
3791,37.5392353,-121.929032
3792,37.539232,-121.9291168
3793,37.5392137,-121.9292622
3794,37.539193,-121.9294484
3795,37.5391772,-121.9296587
3796,37.5391889,-121.9297654
3797,37.5392254,-121.9298941
3798,37.5392793,-121.9300103
3799,37.5393457,-121.9300971
3800,37.539451,-121.9302226
3801,37.5394842,-121.9302802
3802,37.5394983,-121.9303492
3803,37.5395157,-121.9305846
3804,37.5395348,-121.9306746
3805,37.5395871,-121.9307876
3806,37.5397132,-121.9309853
3807,37.5397206,-121.9310073
3808,37.539714,-121.9310418
3809,37.5195378,-121.9124922
3810,37.4047579,-121.9539493
3811,37.5577407,-121.9436489
3812,37.5399364,-121.9255089
3813,37.5398112,-121.9253262
3814,37.5340739,-121.9357053
3815,37.5391456,-121.9261424
3816,37.5386368,-121.9269151
3817,37.5345767,-121.9347272
3818,37.5381852,-121.9277383
3819,37.5381134,-121.9278782
3820,37.5395146,-121.9256639
3821,37.5382585,-121.9275985
3822,37.5389696,-121.9263936
3823,37.5373994,-121.9292797
3824,37.5384065,-121.9273209
3825,37.5394201,-121.92578
3826,37.5402098,-121.9248816
3827,37.539712,-121.9254368
3828,37.5367508,-121.9305377
3829,37.5387177,-121.926782
3830,37.5384815,-121.9271841
3831,37.5392354,-121.9260199
3832,37.5356568,-121.9326291
3833,37.5388847,-121.9265203
3834,37.5388677,-121.9269491
3835,37.5390296,-121.9266918
3836,37.5398383,-121.9256222
3837,37.539649,-121.9258461
3838,37.5386349,-121.9273468
3839,37.5383445,-121.9278901
3840,37.5392856,-121.9263184
3841,37.5387882,-121.9270821
3842,37.5391147,-121.9265641
3843,37.5384132,-121.9277566
3844,37.5385599,-121.9274812
3845,37.5395555,-121.9259626
3846,37.5393739,-121.9261968
3847,37.5375628,-121.9294236
3848,37.5342799,-121.9357924
3849,37.5347805,-121.9348213
3850,37.5358499,-121.9327445
3851,37.533706,-121.9369087
3852,37.5369201,-121.9306677
3853,37.5330611,-121.9381624
3854,37.5347084,-121.931436
3855,37.5326028,-121.931088
3856,37.5325026,-121.9320469
3857,37.5356523,-121.9293349
3858,37.5361094,-121.9245429
3859,37.5360203,-121.9254619
3860,37.5359764,-121.9259298
3861,37.5359549,-121.9261724
3862,37.5357483,-121.928372
3863,37.5355689,-121.9302115
3864,37.5353471,-121.9324008
3865,37.5350761,-121.9328049
3866,37.5346982,-121.9333685
3867,37.5359714,-121.9335499
3868,37.535435,-121.9344268
3869,37.5351282,-121.9355209
3870,37.5349943,-121.9369514
3871,37.5421856,-121.9344354
3872,37.5410491,-121.9343582
3873,37.5406691,-121.9342856
3874,37.5400221,-121.9341802
3875,37.538676,-121.9339697
3876,37.5374699,-121.933794
3877,37.5327456,-121.9330634
3878,37.5318367,-121.932918
3879,37.5343605,-121.9323282
3880,37.5364269,-121.9374257
3881,37.5364531,-121.9365698
3882,37.5356774,-121.9364555
3883,37.5363054,-121.9345813
3884,37.5362197,-121.9356892
3885,37.5345899,-121.9367945
3886,37.5328478,-121.9320922
3887,37.5332606,-121.9367589
3888,37.5310911,-121.9412946
3889,37.5335491,-121.9367529
3890,37.5323245,-121.9386066
3891,37.5419815,-121.9345041
3892,37.5356839,-121.9345895
3893,37.5361412,-121.9346939
3894,37.5356128,-121.9335144
3895,37.5350106,-121.9334258
3896,37.534675,-121.9316836
3897,37.5344076,-121.93206
3898,37.5346515,-121.9323755
3899,37.5487429,-121.9316536
3900,37.5360129,-121.9315099
3901,37.5381887,-121.926883
3902,37.538982,-121.9240721
3903,37.5388565,-121.923313
3904,37.5385248,-121.9230609
3905,37.5395438,-121.9207502
3906,37.5388973,-121.9199948
3907,37.5392512,-121.9192224
3908,37.5379717,-121.9175487
3909,37.5379036,-121.9160724
3910,37.5371395,-121.915831
3911,37.5362782,-121.914076
3912,37.5354943,-121.912725
3913,37.534133,-121.9115663
3914,37.5332958,-121.91536
3915,37.5321388,-121.9149652
3916,37.5317508,-121.9152227
3917,37.5311789,-121.9196508
3918,37.5284561,-121.9188028
3919,37.5255018,-121.9180011
3920,37.5240165,-121.9180058
3921,37.5245198,-121.916406
3922,37.5241342,-121.9158098
3923,37.5234586,-121.9176094
3924,37.5229018,-121.9175401
3925,37.5233102,-121.9162269
3926,37.5241884,-121.9142099
3927,37.5239569,-121.9117637
3928,37.5209072,-121.9106651
3929,37.5206339,-121.910722
3930,37.5191268,-121.9125436
3931,37.5189536,-121.9095376
3932,37.5178861,-121.9085153
3933,37.5175034,-121.9078756
3934,37.5153044,-121.9070172
3935,37.5140654,-121.9076181
3936,37.5131599,-121.908648
3937,37.5129556,-121.9072318
3938,37.5138952,-121.9062619
3939,37.5128263,-121.9053006
3940,37.5135752,-121.9038673
3941,37.5129216,-121.9040389
3942,37.5126016,-121.9028974
3943,37.5121114,-121.9027944
3944,37.5115804,-121.9037214
3945,37.5113761,-121.9052148
3946,37.5108451,-121.9060559
3947,37.5098238,-121.9066396
3948,37.5229833,-121.9175423
3949,37.5089046,-121.9062276
3950,37.5087412,-121.9063993
3951,37.5082442,-121.9079271
3952,37.5082102,-121.9083562
3953,37.5073591,-121.9083305
3954,37.5059292,-121.9080987
3955,37.5052007,-121.9079271
3956,37.5046491,-121.9084163
3957,37.5040444,-121.9080079
3958,37.5042755,-121.9061404
3959,37.5033289,-121.9059815
3960,37.5033831,-121.9054815
3961,37.5005159,-121.9041685
3962,37.4991529,-121.9040389
3963,37.4990656,-121.9050431
3964,37.4977145,-121.9059787
3965,37.4967388,-121.9066523
3966,37.4967655,-121.9074284
3967,37.496383,-121.907753
3968,37.4954692,-121.9078958
3969,37.4939168,-121.9073503
3970,37.4934205,-121.9068126
3971,37.4917617,-121.9056807
3972,37.4905757,-121.9055808
3973,37.489468,-121.9049252
3974,37.4898227,-121.903901
3975,37.4885082,-121.9034533
3976,37.488156,-121.902597
3977,37.4882105,-121.9013095
3978,37.4874749,-121.9000907
3979,37.4866577,-121.8997216
3980,37.4861809,-121.8994813
3981,37.4860651,-121.8982969
3982,37.4844782,-121.8981509
3983,37.4833544,-121.8974214
3984,37.4822306,-121.8960481
3985,37.4811953,-121.8954044
3986,37.4802554,-121.895576
3987,37.4797105,-121.8959451
3988,37.4798025,-121.8964961
3989,37.4827288,-121.8997321
3990,37.4857263,-121.9011014
3991,37.4855832,-121.9043601
3992,37.4859832,-121.9064618
3993,37.4858917,-121.9078723
3994,37.4853424,-121.9094733
3995,37.4866516,-121.9097349
3996,37.4880029,-121.9092042
3997,37.4887538,-121.9052344
3998,37.4890821,-121.9060083
3999,37.4894242,-121.9092564
4000,37.489988,-121.9113194
4001,37.4901182,-121.9107058
4002,37.491558,-121.9115756
4003,37.4934431,-121.9112164
4004,37.4935575,-121.9118234
4005,37.4898257,-121.9131546
4006,37.4893172,-121.9142409
4007,37.4889611,-121.9162966
4008,37.4910135,-121.9175532
4009,37.4931855,-121.9184546
4010,37.4943533,-121.9191194
4011,37.4945943,-121.9210717
4012,37.4963281,-121.9214887
4013,37.4987343,-121.9236459
4014,37.499761,-121.92512
4015,37.500224,-121.9253862
4016,37.500578,-121.9252576
4017,37.5010419,-121.9257834
4018,37.500778,-121.9268348
4019,37.4992562,-121.9263292
4020,37.504368,-121.9326592
4021,37.507376,-121.9352602
4022,37.5111707,-121.9374151
4023,37.5133622,-121.9381658
4024,37.5148646,-121.937698
4025,37.514474,-121.936259
4026,37.5159595,-121.9275853
4027,37.5182814,-121.9226987
4028,37.5190026,-121.924684
4029,37.5202946,-121.9246555
4030,37.5212476,-121.9224239
4031,37.522575,-121.921823
4032,37.5229494,-121.9204068
4033,37.5236642,-121.9181924
4034,37.5237781,-121.9214843
4035,37.5242575,-121.9270371
4036,37.5233016,-121.9227717
4037,37.5230429,-121.9247458
4038,37.5236045,-121.9262736
4039,37.5239704,-121.9284114
4040,37.5254254,-121.9287541
4041,37.5274812,-121.930239
4042,37.5284681,-121.9313634
4043,37.5277194,-121.9323419
4044,37.5272633,-121.9324964
4045,37.5272293,-121.9337581
4046,37.5272633,-121.9350198
4047,37.5281755,-121.9371484
4048,37.5283653,-121.937518
4049,37.528286,-121.9377178
4050,37.5281034,-121.9377973
4051,37.5286126,-121.9403551
4052,37.5285925,-121.9433906
4053,37.5308028,-121.9410623
4054,37.5308913,-121.9387277
4055,37.5300065,-121.9381612
4056,37.530341,-121.9352108
4057,37.5312988,-121.9353994
4058,37.5319664,-121.9309285
4059,37.5301897,-121.9314486
4060,37.5303264,-121.9303506
4061,37.5320053,-121.9305336
4062,37.5323275,-121.927604
4063,37.5328108,-121.9239133
4064,37.5333737,-121.9201044
4065,37.5342119,-121.9202105
4066,37.5346893,-121.9168828
4067,37.5353417,-121.9170617
4068,37.5351726,-121.9204457
4069,37.5370987,-121.9220078
4070,37.5368711,-121.9242357
4071,37.5331128,-121.9235726
4072,37.5323275,-121.9303248
4073,37.5320757,-121.9327968
4074,37.5346304,-121.9332372
4075,37.5336201,-121.9373651
4076,37.5334904,-121.937172
4077,37.4916032,-121.9180933
4078,37.4921395,-121.9183267
4079,37.5002843,-121.9265505
4080,37.5336988,-121.9372122
4081,37.5340049,-121.9375965
4082,37.5348822,-121.9381685
4083,37.5346749,-121.9369018
4084,37.5316512,-121.9340557
4085,37.5321162,-121.934276
4086,37.5325586,-121.9347105
4087,37.5328096,-121.935196
4088,37.5333415,-121.936598
4089,37.5335712,-121.9370218
4090,37.5380425,-121.9280184
4091,37.5332069,-121.9362602
4092,37.5334478,-121.9368099
4093,37.5333712,-121.9369735
4094,37.5382313,-121.9271057
4095,37.5387162,-121.9259523
4096,37.5388161,-121.9257324
4097,37.5389055,-121.9253971
4098,37.5390118,-121.9242491
4099,37.5389331,-121.9239138
4100,37.5388353,-121.9237744
4101,37.5386928,-121.9236537
4102,37.5349388,-121.9331728
4103,37.5354493,-121.9324325
4104,37.5373358,-121.9289108
4105,37.5317529,-121.9401757
4106,37.5314463,-121.9406884
4107,37.5322489,-121.9386866
4108,37.5323988,-121.9385235
4109,37.5324737,-121.938424
4110,37.532597,-121.9382502
4111,37.5326906,-121.9381081
4112,37.4921172,-121.90587
4113,37.5042258,-121.9090216
4114,37.5030601,-121.9049962
4115,37.4897779,-121.9052511
4116,37.493685,-121.9070333
4117,37.4890105,-121.903494
4118,37.5024996,-121.9047624
4119,37.489936,-121.905368
4120,37.5040875,-121.9090133
4121,37.50117,-121.9042418
4122,37.4897943,-121.9048801
4123,37.5382681,-121.9338329
4124,37.4883565,-121.9088727
4125,37.5168371,-121.9251423
4126,37.5170668,-121.922091
4127,37.5159531,-121.9326794
4128,37.5358457,-121.9330779
4129,37.5145472,-121.9357438
4130,37.5166343,-121.92445
4131,37.5160345,-121.9307477
4132,37.5161763,-121.9258794
4133,37.5162835,-121.9332129
4134,37.5358899,-121.9334742
4135,37.485573,-121.9088538
4136,37.515788,-121.9317402
4137,37.5365061,-121.9318368
4138,37.5151268,-121.9350332
4139,37.5147362,-121.9335228
4140,37.5160623,-121.9243673
4141,37.515054,-121.9338504
4142,37.5147545,-121.9340216
4143,37.5164956,-121.9222739
4144,37.5160172,-121.9252681
4145,37.5159956,-121.9351883
4146,37.5160957,-121.924072
4147,37.5385245,-121.9315091
4148,37.5154848,-121.9354305
4149,37.5367955,-121.931293
4150,37.5167784,-121.9224105
4151,37.537829,-121.9289013
4152,37.5352166,-121.934989
4153,37.5354667,-121.9321405
4154,37.5358365,-121.92839
4155,37.5357347,-121.929351
4156,37.5361112,-121.9254645
4157,37.5317423,-121.9329383
4158,37.5362043,-121.924557
4159,37.5338098,-121.935276
4160,37.5315851,-121.9308667
4161,37.5314987,-121.9316787
4162,37.5353868,-121.9320982
4163,37.5333625,-121.9361536
4164,37.5360626,-121.925941
4165,37.5356564,-121.9302242
4166,37.5334646,-121.935998
4167,37.3995931,-121.9696291
4168,37.4021849,-121.9635571
4169,37.405451,-121.9517974
4170,37.406758,-121.9482584
4171,37.4155793,-121.9243272
4172,37.4229883,-121.9042214
4173,37.4254976,-121.8973764
4174,37.4445694,-121.8934926
4175,37.4523869,-121.9010869
4176,37.4597126,-121.9053138
4177,37.4677844,-121.9099882
4178,37.4825274,-121.9185229
4179,37.4888193,-121.9222906
4180,37.4913599,-121.9235816
4181,37.4990327,-121.9210141
4182,37.500868,-121.9210281
4183,37.5124004,-121.9264824
4184,37.5142854,-121.9274172
4185,37.5187361,-121.9283398
4186,37.5288236,-121.9298848
4187,37.5323247,-121.9304427
4188,37.5362,-121.9310381
4189,37.5420275,-121.9319501
4190,37.5449284,-121.9323417
4191,37.5480996,-121.9320454
4192,37.4801746,-121.8966436
4193,37.4805935,-121.8971928
4194,37.4806743,-121.8976072
4195,37.4809405,-121.8977577
4196,37.4813334,-121.8983488
4197,37.4818382,-121.8987668
4198,37.4821809,-121.8989519
4199,37.4828378,-121.8991176
4200,37.4829767,-121.8998401
4201,37.4832332,-121.8995624
4202,37.4834226,-121.8991383
4203,37.4837774,-121.8996426
4204,37.4839712,-121.8999408
4205,37.4842366,-121.900266
4206,37.4845566,-121.9005307
4207,37.4848225,-121.9057252
4208,37.4848666,-121.9007158
4209,37.4851398,-121.9048964
4210,37.4853789,-121.9030739
4211,37.4853792,-121.9063632
4212,37.4854092,-121.9026304
4213,37.4854948,-121.90096
4214,37.4857953,-121.9083877
4215,37.4859363,-121.9095293
4216,37.4860181,-121.907132
4217,37.486304,-121.909635
4218,37.48676,-121.9095214
4219,37.4872447,-121.9094958
4220,37.4876348,-121.909405
4221,37.4884661,-121.9088726
4222,37.4885089,-121.9087723
4223,37.4885517,-121.9083791
4224,37.4886211,-121.9074512
4225,37.4886231,-121.9054282
4226,37.4886272,-121.9078496
4227,37.4886741,-121.9067263
4228,37.4887557,-121.9063613
4229,37.48869,-121.9146898
4230,37.4887628,-121.9156902
4231,37.4893083,-121.914751
4232,37.489435,-121.9132896
4233,37.4894552,-121.9100412
4234,37.4895116,-121.910031
4235,37.4895417,-121.9106798
4236,37.4895425,-121.9170764
4237,37.4895911,-121.9106741
4238,37.4896668,-121.9112561
4239,37.4901798,-121.9106871
4240,37.4902179,-121.9164318
4241,37.4902406,-121.9106073
4242,37.4903039,-121.9105416
4243,37.4904007,-121.9105259
4244,37.4905494,-121.9105309
4245,37.4907756,-121.9105981
4246,37.490852,-121.910597
4247,37.4909135,-121.9106058
4248,37.4909383,-121.9106493
4249,37.4909637,-121.9107566
4250,37.491041,-121.9109513
4251,37.4911779,-121.911146
4252,37.4923869,-121.917823
4253,37.4926626,-121.9185576
4254,37.4926661,-121.9180111
4255,37.5345563,-121.9407155
4256,37.5346033,-121.9409685
4257,37.5346636,-121.9394526
4258,37.5347724,-121.9383152
4259,37.5347924,-121.9381336
4260,37.5349073,-121.9369377
4261,37.5350418,-121.9355102
4262,37.5351267,-121.93495
4263,37.5353545,-121.9343637
4264,37.5358381,-121.933534
4265,37.5361,-121.9246441
4266,37.536192,-121.9246578
4267,37.516622,-121.9263549
4268,37.5180215,-121.9244396
4269,37.5178665,-121.9249975
4270,37.5174127,-121.9250719
4271,37.5174557,-121.924249
4272,37.5185003,-121.9239493
4273,37.5190442,-121.9238058
4274,37.516265,-121.9268443
4275,37.5041097,-121.9074801
4276,37.504792,-121.9082895
4277,37.5358568,-121.9346605
4278,37.5357792,-121.9173979
4279,37.5061639,-121.9343244
4280,37.5143879,-121.937966
4281,37.5129588,-121.9381529
4282,37.5064339,-121.9346092
4283,37.5112131,-121.937322
4284,37.5147717,-121.9379478
4285,37.5147714,-121.9369631
4286,37.5338799,-121.9312991
4287,37.5338199,-121.9299515
4288,37.5413351,-121.934403
4289,37.5362054,-121.933588
4290,37.5362465,-121.9325627
4291,37.5366694,-121.9317669
4292,37.5393883,-121.934078
4293,37.4955373,-121.9213292
4294,37.4971424,-121.9222106
4295,37.4974245,-121.9224905
4296,37.4977026,-121.9225511
4297,37.4999626,-121.9253092
4298,37.5004365,-121.9253503
4299,37.5010134,-121.9263783
4300,37.5343587,-121.9378932
4301,37.4158907,-121.9234786
4302,37.4167112,-121.9212556
4303,37.5232747,-121.9257073
4304,37.5240511,-121.9271986
4305,37.5198411,-121.9117918
4306,37.5203572,-121.912112
4307,37.5202024,-121.9123977
4308,37.5201002,-121.9124492
4309,37.5199641,-121.912432
4310,37.5197531,-121.9122518
4311,37.5196441,-121.9122689
4312,37.5195624,-121.9123977
4313,37.5194671,-121.9127667
4314,37.5193582,-121.912947
4315,37.5192153,-121.9129642
4316,37.519179,-121.9127918
4317,37.5186843,-121.9120629
4318,37.518148,-121.911632
4319,37.5185821,-121.9091962
4320,37.5190041,-121.9080326
4321,37.5190451,-121.908973
4322,37.5349578,-121.937348
4323,37.5188027,-121.9090899
4324,37.504056,-121.9082797
4325,37.5244078,-121.9159041
4326,37.5237203,-121.9162619
4327,37.5360691,-121.9151128
4328,37.5397004,-121.9341283
4329,37.5402922,-121.9342242
4330,37.5322286,-121.9329807
4331,37.5359496,-121.9332068
4332,37.5359281,-121.9333171
4333,37.5359328,-121.9335444
4334,37.5359304,-121.9334307
4335,37.5371141,-121.9309521
4336,37.5361906,-121.9335856
4337,37.5362089,-121.9334878
4338,37.5362153,-121.9334033
4339,37.5362185,-121.9332545
4340,37.5362004,-121.9332048
4341,37.5361547,-121.933182
4342,37.5360452,-121.9331525
4343,37.5417279,-121.9344644
4344,37.5370746,-121.9337296
4345,37.5369013,-121.9337014
4346,37.5350152,-121.9367271
4347,37.5355576,-121.9368037
4348,37.5351506,-121.9367462
4349,37.5368098,-121.9332775
4350,37.5368105,-121.9332687
4351,37.5367917,-121.9332661
4352,37.5367899,-121.9332872
4353,37.5366804,-121.9332724
4354,37.5366792,-121.9332866
4355,37.5366234,-121.9332791
4356,37.5366307,-121.9331928
4357,37.5366013,-121.9331888
4358,37.5366075,-121.9331173
4359,37.5367251,-121.9331332
4360,37.5367243,-121.9331428
4361,37.5368026,-121.9331534
4362,37.5368007,-121.9331757
4363,37.5368982,-121.9331889
4364,37.5368897,-121.9332884
4365,37.5342225,-121.9327155
4366,37.5340653,-121.9326911
4367,37.5351719,-121.9314127
4368,37.5352196,-121.9314202
4369,37.5352283,-121.9313326
4370,37.5353442,-121.9313509
4371,37.5353354,-121.9314396
4372,37.5353197,-121.9314371
4373,37.5353151,-121.9314834
4374,37.5353308,-121.9314859
4375,37.5353248,-121.9315463
4376,37.5351611,-121.9315205
4377,37.5346772,-121.9320289
4378,37.5347224,-121.9319571
4379,37.534734,-121.9319687
4380,37.5347559,-121.931934
4381,37.5347449,-121.931923
4382,37.5347761,-121.9318733
4383,37.5349045,-121.9320018
4384,37.5348483,-121.9320911
4385,37.534811,-121.9320537
4386,37.5347689,-121.9321206
4387,37.5333428,-121.9309101
4388,37.5333486,-121.9308507
4389,37.5334357,-121.9308642
4390,37.5334158,-121.9310688
4391,37.533368,-121.9310614
4392,37.53337,-121.9310403
4393,37.5333339,-121.9310347
4394,37.5333317,-121.9310573
4395,37.5332597,-121.9310462
4396,37.533274,-121.9308994
4397,37.5342984,-121.9331218
4398,37.5343049,-121.9330552
4399,37.5332402,-121.9316091
4400,37.533246,-121.9315498
4401,37.5331767,-121.931539
4402,37.5331908,-121.9313939
4403,37.5332623,-121.931405
4404,37.5332612,-121.9314162
4405,37.5332972,-121.9314217
4406,37.5350976,-121.932081
4407,37.5351056,-121.9319988
4408,37.5351399,-121.932004
4409,37.5351537,-121.9318601
4410,37.5352349,-121.9318725
4411,37.5352337,-121.9318847
4412,37.5352937,-121.9318939
4413,37.5357451,-121.9314822
4414,37.5358427,-121.9314973
4415,37.5358408,-121.9315159
4416,37.5358514,-121.9315176
4417,37.5358493,-121.9315397
4418,37.5358383,-121.931538
4419,37.5358326,-121.9315959
4420,37.5356453,-121.9315669
4421,37.5356649,-121.9313656
4422,37.5357551,-121.9313796
4423,37.5341736,-121.933108
4424,37.5341011,-121.9330968
4425,37.5341031,-121.9330765
4426,37.534068,-121.9330711
4427,37.5340661,-121.9330909
4428,37.5340171,-121.9330833
4429,37.534037,-121.9328786
4430,37.5341253,-121.9328923
4431,37.5341196,-121.9329507
4432,37.5341879,-121.9329613
4433,37.5342751,-121.9330506
4434,37.5342685,-121.9331174
4435,37.534206,-121.9331077
4436,37.5342225,-121.9329382
4437,37.5342314,-121.9329396
4438,37.5342357,-121.932896
4439,37.5343038,-121.9329065
4440,37.5342994,-121.9329513
4441,37.5343774,-121.9329634
4442,37.534361,-121.9331315
4443,37.5337616,-121.9316897
4444,37.5337818,-121.9314827
4445,37.5338285,-121.9314899
4446,37.5338262,-121.9315142
4447,37.5338368,-121.9315159
4448,37.5338374,-121.9315094
4449,37.5338694,-121.9315144
4450,37.5338712,-121.9314955
4451,37.5339378,-121.9315059
4452,37.5339226,-121.931662
4453,37.5338736,-121.9316544
4454,37.5338754,-121.9316362
4455,37.533849,-121.9316321
4456,37.5338422,-121.9317022
4457,37.5345859,-121.9330758
4458,37.5346238,-121.9330067
4459,37.5346304,-121.9330124
4460,37.5346454,-121.9329849
4461,37.534661,-121.9329983
4462,37.5347208,-121.9328891
4463,37.5348209,-121.9329755
4464,37.5347813,-121.9330478
4465,37.5347731,-121.9330407
4466,37.5347257,-121.9331273
4467,37.5347216,-121.9331238
4468,37.5346959,-121.9331708
4469,37.5356855,-121.9312492
4470,37.535675,-121.9312476
4471,37.5356864,-121.9311307
4472,37.5357268,-121.9311369
4473,37.5357295,-121.9311083
4474,37.5357741,-121.9311152
4475,37.5357714,-121.9311424
4476,37.5358852,-121.9311601
4477,37.5358755,-121.9312594
4478,37.5358114,-121.9312495
4479,37.5358029,-121.9313376
4480,37.5357719,-121.9313328
4481,37.5357707,-121.9313451
4482,37.5356776,-121.9313306
4483,37.534873,-121.9311874
4484,37.5348486,-121.9311697
4485,37.534867,-121.9311295
4486,37.5348913,-121.9311471
4487,37.5360862,-121.9311942
4488,37.5361045,-121.9312094
4489,37.5361164,-121.9311865
4490,37.5361597,-121.9312223
4491,37.5360883,-121.9313594
4492,37.5360267,-121.9313084
4493,37.534977,-121.931208
4494,37.5350282,-121.9313007
4495,37.5349463,-121.9313726
4496,37.5349027,-121.9312936
4497,37.5348638,-121.9313278
4498,37.5348303,-121.9312671
4499,37.5349839,-121.9311323
4500,37.5350098,-121.9311792
4501,37.533714,-121.9330347
4502,37.5337159,-121.9330154
4503,37.5336814,-121.9330101
4504,37.5336795,-121.9330293
4505,37.5336312,-121.9330219
4506,37.5336513,-121.9328157
4507,37.5337007,-121.9328234
4508,37.5337017,-121.9328136
4509,37.5337291,-121.9328179
4510,37.5337281,-121.9328281
4511,37.5337385,-121.9328298
4512,37.5337356,-121.9328595
4513,37.5337973,-121.9328691
4514,37.5337945,-121.9328984
4515,37.5340442,-121.9315247
4516,37.5340389,-121.9315793
4517,37.5341226,-121.9315922
4518,37.534109,-121.9317321
4519,37.5340482,-121.9317227
4520,37.5340474,-121.9317306
4521,37.5340237,-121.9317269
4522,37.5340243,-121.9317208
4523,37.5339474,-121.9317089
4524,37.5339598,-121.9315816
4525,37.5339649,-121.9315824
4526,37.5339716,-121.9315135
4527,37.5343791,-121.9316283
4528,37.5343738,-121.9316825
4529,37.5343454,-121.9316781
4530,37.5343506,-121.9316239
4531,37.5332434,-121.9323834
4532,37.5332812,-121.9323893
4533,37.5332839,-121.9323615
4534,37.533356,-121.9323726
4535,37.5333541,-121.9323931
4536,37.5333901,-121.9323987
4537,37.5333921,-121.932378
4538,37.5334415,-121.9323857
4539,37.5334214,-121.9325922
4540,37.5333335,-121.9325786
4541,37.5333393,-121.9325198
4542,37.5332317,-121.9325031
4543,37.5346528,-121.9310301
4544,37.5350405,-121.9323093
4545,37.5350606,-121.932201
4546,37.5350951,-121.9322112
4547,37.5351015,-121.9321772
4548,37.5351142,-121.9321809
4549,37.5351234,-121.9321312
4550,37.5352372,-121.9321649
4551,37.5352207,-121.9322534
4552,37.5338016,-121.9328995
4553,37.5337874,-121.9330461
4554,37.5338643,-121.9326592
4555,37.5338842,-121.9324544
4556,37.5339327,-121.932462
4557,37.5339306,-121.9324832
4558,37.533966,-121.9324887
4559,37.5339681,-121.9324666
4560,37.5340396,-121.9324777
4561,37.5340255,-121.9326232
4562,37.5339581,-121.9326128
4563,37.5339523,-121.9326729
4564,37.5332983,-121.9314096
4565,37.5333475,-121.9314172
4566,37.5333275,-121.9316226
4567,37.535135,-121.9310853
4568,37.5351111,-121.9310924
4569,37.535094,-121.9310702
4570,37.5350999,-121.9310394
4571,37.5351257,-121.9310317
4572,37.5351425,-121.9310541
4573,37.5347995,-121.931252
4574,37.5347519,-121.9312323
4575,37.5347574,-121.9312109
4576,37.5347234,-121.9311968
4577,37.5347181,-121.9312172
4578,37.5346501,-121.9311891
4579,37.5346865,-121.9310494
4580,37.5347525,-121.9310768
4581,37.5347673,-121.9310199
4582,37.5348509,-121.9310545
4583,37.5339744,-121.9310956
4584,37.533894,-121.9310832
4585,37.5339061,-121.930959
4586,37.534047,-121.9309808
4587,37.5340294,-121.931161
4588,37.533969,-121.9311517
4589,37.5340853,-121.9324854
4590,37.534157,-121.9324965
4591,37.5341551,-121.9325166
4592,37.5341904,-121.932522
4593,37.5341923,-121.9325022
4594,37.5342425,-121.93251
4595,37.5343112,-121.9317642
4596,37.5341555,-121.9317401
4597,37.5341693,-121.9315984
4598,37.5342537,-121.9316114
4599,37.5342592,-121.9315546
4600,37.5343305,-121.9315656
4601,37.5334408,-121.9329927
4602,37.5334586,-121.9328104
4603,37.5334706,-121.9328123
4604,37.5334731,-121.9327873
4605,37.5336159,-121.9328095
4606,37.5335957,-121.9330167
4607,37.5334156,-121.9319921
4608,37.5334127,-121.9320221
4609,37.5333556,-121.9320132
4610,37.5333707,-121.9318589
4611,37.533419,-121.9318664
4612,37.5334173,-121.9318842
4613,37.5334451,-121.9318885
4614,37.5334509,-121.9318292
4615,37.5335311,-121.9318416
4616,37.5335149,-121.9320075
4617,37.5348823,-121.9315299
4618,37.5348992,-121.9315323
4619,37.5349032,-121.9314881
